,child value,parent value,action effect,child action
124,41.430305,23.229076,-0.15843087,-0.15843087
125,41.429688,23.227882,-0.15841822,-0.15841822
126,41.42909,23.226715,-0.15840726,-0.15840726
127,41.428444,23.225567,-0.15839593,-0.15839593
128,41.427803,23.224445,-0.15838651,-0.15838651
129,41.42717,23.223343,-0.1583765,-0.1583765
130,41.426556,23.22227,-0.15836883,-0.15836883
131,41.42595,23.221214,-0.15836024,-0.15836024
132,41.425358,23.220184,-0.15835415,-0.15835415
133,41.424778,23.219172,-0.15834679,-0.15834679
134,41.42421,23.218185,-0.15834194,-0.15834194
135,41.42365,23.217226,-0.15833569,-0.15833569
136,41.423103,23.216291,-0.15833183,-0.15833183
137,41.42256,23.21537,-0.15832636,-0.15832636
138,41.422035,23.214474,-0.15832314,-0.15832314
139,41.42152,23.21359,-0.15831818,-0.15831818
140,41.421013,23.21273,-0.15831526,-0.15831526
141,41.420513,23.211884,-0.1583106,-0.1583106
142,41.42002,23.211056,-0.15830773,-0.15830773
143,41.41954,23.210243,-0.15830308,-0.15830308
144,41.419067,23.20945,-0.15829995,-0.15829995
145,41.418606,23.208668,-0.15829535,-0.15829535
146,41.41815,23.207905,-0.15829198,-0.15829198
147,41.41771,23.207153,-0.15828718,-0.15828718
148,41.41727,23.206423,-0.15828356,-0.15828356
149,41.416843,23.2057,-0.15827866,-0.15827866
150,41.416424,23.204998,-0.15827478,-0.15827478
151,41.416016,23.204304,-0.15826969,-0.15826969
152,41.41561,23.203629,-0.15826553,-0.15826553
153,41.415215,23.202961,-0.15826054,-0.15826054
154,41.41483,23.20231,-0.15825635,-0.15825635
155,41.414455,23.201668,-0.15825135,-0.15825135
156,41.41408,23.201046,-0.15824728,-0.15824728
157,41.41372,23.20043,-0.15824233,-0.15824233
158,41.41337,23.19983,-0.1582384,-0.1582384
159,41.413017,23.19924,-0.15823367,-0.15823367
160,41.412678,23.198664,-0.15822983,-0.15822983
161,41.412346,23.198097,-0.15822537,-0.15822537
162,41.412018,23.197542,-0.1582218,-0.1582218
163,41.411697,23.196875,-0.15821755,-0.15821755
164,41.411385,23.19619,-0.15821427,-0.15821427
165,41.41108,23.19552,-0.1582103,-0.1582103
166,41.410778,23.194862,-0.15820728,-0.15820728
167,41.410484,23.19422,-0.1582036,-0.1582036
168,41.4102,23.193588,-0.1582008,-0.1582008
169,41.409916,23.19297,-0.15819733,-0.15819733
170,41.409637,23.192366,-0.15819475,-0.15819475
171,41.409355,23.191772,-0.15819153,-0.15819153
172,41.40908,23.19119,-0.15818915,-0.15818915
173,41.40881,23.19062,-0.15818606,-0.15818606
174,41.408546,23.190063,-0.15818384,-0.15818384
175,41.408287,23.189516,-0.15818092,-0.15818092
176,41.40803,23.188982,-0.15817876,-0.15817876
177,41.407784,23.188454,-0.15817599,-0.15817599
178,41.40754,23.187943,-0.15817392,-0.15817392
179,41.4073,23.187437,-0.15817116,-0.15817116
180,41.407066,23.186943,-0.15816912,-0.15816912
181,41.406837,23.186459,-0.1581665,-0.1581665
182,41.40661,23.185984,-0.15816452,-0.15816452
183,41.406387,23.185518,-0.15816197,-0.15816197
184,41.40617,23.185062,-0.15815997,-0.15815997
185,41.40596,23.184618,-0.15815747,-0.15815747
186,41.40575,23.18418,-0.15815553,-0.15815553
187,41.40555,23.18375,-0.15815313,-0.15815313
188,41.40535,23.18333,-0.15815125,-0.15815125
189,41.40515,23.182919,-0.15814891,-0.15814891
190,41.40496,23.182514,-0.15814713,-0.15814713
191,41.404774,23.182117,-0.15814488,-0.15814488
192,41.40459,23.18173,-0.1581431,-0.1581431
193,41.404408,23.18135,-0.15814094,-0.15814094
194,41.404213,23.180977,-0.15813924,-0.15813924
195,41.40403,23.180613,-0.1581371,-0.1581371
196,41.403843,23.180256,-0.15813541,-0.15813541
197,41.403664,23.179905,-0.15813345,-0.15813345
198,41.40349,23.179562,-0.1581319,-0.1581319
199,41.403313,23.179226,-0.15812996,-0.15812996
200,41.403145,23.178894,-0.1581285,-0.1581285
201,41.402977,23.178572,-0.1581267,-0.1581267
202,41.402813,23.178255,-0.15812533,-0.15812533
203,41.402657,23.177944,-0.15812354,-0.15812354
204,41.402496,23.177643,-0.15812223,-0.15812223
205,41.402348,23.177341,-0.15812057,-0.15812057
206,41.4022,23.177052,-0.15811929,-0.15811929
207,41.40205,23.176764,-0.15811765,-0.15811765
208,41.401905,23.176487,-0.15811643,-0.15811643
209,41.401764,23.176208,-0.15811494,-0.15811494
210,41.401627,23.175941,-0.15811378,-0.15811378
211,41.40149,23.175676,-0.15811229,-0.15811229
212,41.401356,23.175419,-0.15811117,-0.15811117
213,41.401226,23.175167,-0.15810981,-0.15810981
214,41.4011,23.174917,-0.15810871,-0.15810871
215,41.400974,23.174675,-0.15810733,-0.15810733
216,41.400856,23.174437,-0.15810625,-0.15810625
217,41.400734,23.174202,-0.15810499,-0.15810499
218,41.40061,23.173973,-0.15810394,-0.15810394
219,41.400497,23.173748,-0.15810269,-0.15810269
220,41.400387,23.173529,-0.15810177,-0.15810177
221,41.400272,23.173315,-0.15810055,-0.15810055
222,41.400166,23.173103,-0.15809965,-0.15809965
223,41.40006,23.172895,-0.15809849,-0.15809849
224,41.399956,23.172695,-0.15809761,-0.15809761
225,41.399853,23.172495,-0.15809645,-0.15809645
226,41.39975,23.1723,-0.15809554,-0.15809554
227,41.39966,23.17211,-0.15809451,-0.15809451
228,41.39956,23.17192,-0.15809368,-0.15809368
229,41.399464,23.171738,-0.15809268,-0.15809268
230,41.399372,23.171558,-0.15809189,-0.15809189
231,41.399284,23.171383,-0.15809089,-0.15809089
232,41.399193,23.171211,-0.1580901,-0.1580901
233,41.39911,23.171043,-0.15808919,-0.15808919
234,41.399025,23.170877,-0.15808848,-0.15808848
235,41.39894,23.170715,-0.15808755,-0.15808755
236,41.398857,23.170555,-0.15808691,-0.15808691
237,41.398773,23.1704,-0.15808603,-0.15808603
238,41.398697,23.170248,-0.15808542,-0.15808542
239,41.39862,23.170097,-0.15808454,-0.15808454
240,41.398544,23.169952,-0.15808389,-0.15808389
241,41.398476,23.169807,-0.1580831,-0.1580831
242,41.3984,23.169668,-0.15808243,-0.15808243
243,41.398327,23.169529,-0.15808162,-0.15808162
244,41.39826,23.169394,-0.158081,-0.158081
245,41.398193,23.169262,-0.15808025,-0.15808025
246,41.398125,23.169132,-0.15807965,-0.15807965
247,41.39806,23.169004,-0.15807898,-0.15807898
248,41.397995,23.16888,-0.15807846,-0.15807846
249,41.39793,23.168756,-0.15807772,-0.15807772
250,41.397873,23.168638,-0.15807712,-0.15807712
251,41.39781,23.168522,-0.15807657,-0.15807657
252,41.39775,23.168407,-0.15807608,-0.15807608
253,41.39769,23.168293,-0.15807539,-0.15807539
254,41.397636,23.168182,-0.15807496,-0.15807496
255,41.39758,23.168076,-0.15807429,-0.15807429
256,41.397526,23.167969,-0.15807375,-0.15807375
257,41.397476,23.167866,-0.15807325,-0.15807325
258,41.397423,23.167763,-0.15807274,-0.15807274
259,41.39737,23.167664,-0.1580722,-0.1580722
260,41.397316,23.167566,-0.15807185,-0.15807185
261,41.39727,23.16747,-0.1580713,-0.1580713
262,41.39722,23.167377,-0.15807092,-0.15807092
263,41.39717,23.167286,-0.15807047,-0.15807047
264,41.39713,23.167194,-0.15807009,-0.15807009
265,41.39708,23.167107,-0.1580696,-0.1580696
266,41.397034,23.16702,-0.15806927,-0.15806927
267,41.39699,23.166935,-0.15806873,-0.15806873
268,41.396954,23.166853,-0.15806833,-0.15806833
269,41.396908,23.16677,-0.15806791,-0.15806791
270,41.39687,23.16669,-0.15806752,-0.15806752
271,41.396828,23.166613,-0.15806708,-0.15806708
272,41.39679,23.166536,-0.1580668,-0.1580668
273,41.39675,23.16646,-0.15806626,-0.15806626
274,41.396713,23.166388,-0.15806587,-0.15806587
275,41.396675,23.166317,-0.15806556,-0.15806556
276,41.396637,23.166245,-0.15806523,-0.15806523
277,41.3966,23.166176,-0.15806484,-0.15806484
278,41.39657,23.166107,-0.1580646,-0.1580646
279,41.396534,23.16604,-0.15806416,-0.15806416
280,41.3965,23.165977,-0.15806386,-0.15806386
281,41.39647,23.165913,-0.15806358,-0.15806358
282,41.396435,23.165852,-0.1580633,-0.1580633
283,41.396404,23.165789,-0.158063,-0.158063
284,41.396374,23.16573,-0.15806274,-0.15806274
285,41.396343,23.165668,-0.15806234,-0.15806234
286,41.396313,23.165611,-0.15806206,-0.15806206
287,41.396282,23.165556,-0.1580618,-0.1580618
288,41.396255,23.1655,-0.15806156,-0.15806156
289,41.396225,23.165443,-0.15806122,-0.15806122
290,41.396202,23.165394,-0.15806107,-0.15806107
291,41.39617,23.16534,-0.15806073,-0.15806073
292,41.39615,23.16529,-0.15806046,-0.15806046
293,41.39612,23.165237,-0.15806027,-0.15806027
294,41.3961,23.16519,-0.15806004,-0.15806004
295,41.396072,23.165142,-0.15805973,-0.15805973
296,41.396046,23.165092,-0.15805951,-0.15805951
297,41.396023,23.165049,-0.15805924,-0.15805924
298,41.396,23.165003,-0.15805897,-0.15805897
299,41.395977,23.164959,-0.15805875,-0.15805875
300,41.395958,23.164913,-0.15805854,-0.15805854
301,41.395935,23.164871,-0.15805827,-0.15805827
302,41.395912,23.164831,-0.15805812,-0.15805812
303,41.395893,23.164791,-0.15805787,-0.15805787
304,41.395874,23.16475,-0.15805772,-0.15805772
305,41.39585,23.164711,-0.1580575,-0.1580575
306,41.39583,23.164673,-0.15805727,-0.15805727
307,41.395813,23.164635,-0.15805711,-0.15805711
308,41.39579,23.164597,-0.15805696,-0.15805696
309,41.395775,23.164562,-0.15805674,-0.15805674
310,41.395756,23.164526,-0.1580566,-0.1580566
311,41.395737,23.164492,-0.15805642,-0.15805642
312,41.39572,23.164457,-0.15805626,-0.15805626
313,41.395702,23.164425,-0.15805608,-0.15805608
314,41.395687,23.16439,-0.15805593,-0.15805593
315,41.395668,23.16436,-0.15805577,-0.15805577
316,41.395653,23.164328,-0.15805559,-0.15805559
317,41.395638,23.164299,-0.1580555,-0.1580555
318,41.395622,23.164265,-0.1580554,-0.1580554
319,41.395607,23.164236,-0.15805519,-0.15805519
320,41.39559,23.16421,-0.15805508,-0.15805508
321,41.395576,23.16418,-0.15805496,-0.15805496
322,41.39556,23.164154,-0.15805483,-0.15805483
323,41.395546,23.164124,-0.15805468,-0.15805468
324,41.39554,23.164097,-0.15805455,-0.15805455
325,41.395523,23.164074,-0.15805441,-0.15805441
326,41.395508,23.164047,-0.15805428,-0.15805428
327,41.395496,23.16402,-0.15805411,-0.15805411
328,41.395485,23.163998,-0.15805401,-0.15805401
329,41.39547,23.163973,-0.15805387,-0.15805387
330,41.39546,23.16395,-0.15805376,-0.15805376
331,41.39545,23.163925,-0.15805362,-0.15805362
332,41.395435,23.163902,-0.15805356,-0.15805356
333,41.39542,23.163881,-0.15805338,-0.15805338
334,41.39541,23.163858,-0.15805323,-0.15805323
335,41.3954,23.163837,-0.15805316,-0.15805316
336,41.395386,23.163818,-0.15805307,-0.15805307
337,41.39538,23.163795,-0.15805297,-0.15805297
338,41.39537,23.163776,-0.15805295,-0.15805295
339,41.39536,23.163757,-0.15805283,-0.15805283
340,41.395348,23.163738,-0.15805279,-0.15805279
341,41.39534,23.163717,-0.15805268,-0.15805268
342,41.395332,23.1637,-0.15805256,-0.15805256
343,41.39532,23.163681,-0.15805244,-0.15805244
344,41.395313,23.163664,-0.1580523,-0.1580523
345,41.3953,23.163645,-0.1580522,-0.1580522
346,41.395294,23.163628,-0.15805212,-0.15805212
347,41.395287,23.163612,-0.15805197,-0.15805197
348,41.39528,23.163595,-0.15805185,-0.15805185
349,41.39527,23.163578,-0.15805182,-0.15805182
350,41.39526,23.163565,-0.15805179,-0.15805179
351,41.395252,23.163548,-0.15805167,-0.15805167
352,41.395245,23.163532,-0.15805164,-0.15805164
353,41.395237,23.163519,-0.15805154,-0.15805154
354,41.39523,23.163504,-0.15805146,-0.15805146
355,41.39522,23.16349,-0.15805143,-0.15805143
356,41.395218,23.163477,-0.15805136,-0.15805136
357,41.395206,23.163462,-0.15805131,-0.15805131
358,41.395203,23.163448,-0.15805131,-0.15805131
359,41.395195,23.163437,-0.15805116,-0.15805116
360,41.395187,23.163424,-0.15805107,-0.15805107
361,41.39518,23.16341,-0.15805101,-0.15805101
362,41.395176,23.163399,-0.15805091,-0.15805091
363,41.395164,23.163387,-0.1580509,-0.1580509
364,41.395164,23.163374,-0.15805091,-0.15805091
365,41.395157,23.16336,-0.1580508,-0.1580508
366,41.39515,23.163351,-0.1580508,-0.1580508
367,41.395145,23.163338,-0.15805078,-0.15805078
368,41.395134,23.163328,-0.15805072,-0.15805072
369,41.395134,23.163319,-0.15805063,-0.15805063
370,41.395126,23.163307,-0.1580505,-0.1580505
371,41.395123,23.163296,-0.1580505,-0.1580505
372,41.39512,23.163288,-0.15805046,-0.15805046
373,41.395115,23.163277,-0.15805037,-0.15805037
374,41.395107,23.163267,-0.15805033,-0.15805033
375,41.395103,23.163258,-0.15805028,-0.15805028
376,41.3951,23.163248,-0.15805021,-0.15805021
377,41.395092,23.163239,-0.15805015,-0.15805015
378,41.39509,23.16323,-0.1580501,-0.1580501
379,41.39508,23.163221,-0.15805006,-0.15805006
380,41.39508,23.163214,-0.15805002,-0.15805002
381,41.395077,23.163204,-0.15804997,-0.15804997
382,41.395073,23.163197,-0.15804991,-0.15804991
383,41.39507,23.163189,-0.15804991,-0.15804991
384,41.39506,23.163181,-0.15804988,-0.15804988
385,41.395058,23.163174,-0.15804982,-0.15804982
386,41.395058,23.163166,-0.15804976,-0.15804976
387,41.39505,23.163158,-0.15804979,-0.15804979
388,41.39505,23.16315,-0.15804975,-0.15804975
389,41.395042,23.163143,-0.15804967,-0.15804967
390,41.39504,23.163136,-0.15804967,-0.15804967
391,41.395035,23.16313,-0.15804966,-0.15804966
392,41.395035,23.163124,-0.15804964,-0.15804964
393,41.395027,23.163116,-0.15804957,-0.15804957
394,41.395027,23.163109,-0.15804952,-0.15804952
395,41.395027,23.163105,-0.15804957,-0.15804957
396,41.39502,23.163097,-0.15804957,-0.15804957
397,41.39502,23.16309,-0.15804948,-0.15804948
398,41.39501,23.163086,-0.15804952,-0.15804952
399,41.395008,23.16308,-0.15804946,-0.15804946
400,41.395008,23.163074,-0.15804935,-0.15804935
401,41.395004,23.163067,-0.15804939,-0.15804939
402,41.395004,23.163063,-0.15804932,-0.15804932
403,41.395,23.163057,-0.15804926,-0.15804926
404,41.394997,23.163052,-0.15804926,-0.15804926
405,41.394997,23.163048,-0.1580492,-0.1580492
406,41.394993,23.16304,-0.15804912,-0.15804912
407,41.39499,23.163036,-0.15804912,-0.15804912
408,41.394985,23.163033,-0.15804908,-0.15804908
409,41.394985,23.163025,-0.15804903,-0.15804903
410,41.39498,23.163021,-0.15804902,-0.15804902
411,41.394978,23.163017,-0.15804902,-0.15804902
412,41.394978,23.163013,-0.15804903,-0.15804903
413,41.394974,23.16301,-0.15804899,-0.15804899
414,41.394974,23.163006,-0.15804894,-0.15804894
415,41.39497,23.163,-0.15804902,-0.15804902
416,41.394966,23.162996,-0.15804902,-0.15804902
417,41.394966,23.16299,-0.15804899,-0.15804899
418,41.394966,23.162989,-0.15804905,-0.15804905
419,41.394962,23.162983,-0.15804902,-0.15804902
420,41.394962,23.16298,-0.15804902,-0.15804902
421,41.39496,23.162975,-0.15804899,-0.15804899
422,41.39496,23.162973,-0.15804894,-0.15804894
423,41.394955,23.16297,-0.1580489,-0.1580489
424,41.39495,23.162966,-0.15804885,-0.15804885
425,41.39495,23.162962,-0.15804887,-0.15804887
426,41.394947,23.162958,-0.15804887,-0.15804887
427,41.394947,23.162956,-0.15804876,-0.15804876
428,41.394943,23.162952,-0.15804876,-0.15804876
429,41.394943,23.162949,-0.15804876,-0.15804876
430,41.394943,23.162947,-0.15804872,-0.15804872
431,41.394943,23.162943,-0.15804869,-0.15804869
432,41.394943,23.16294,-0.15804869,-0.15804869
433,41.394936,23.162937,-0.15804866,-0.15804866
434,41.394936,23.162935,-0.15804863,-0.15804863
435,41.394936,23.16293,-0.15804859,-0.15804859
436,41.394936,23.16293,-0.15804857,-0.15804857
437,41.394936,23.162926,-0.15804859,-0.15804859
438,41.39493,23.162922,-0.15804859,-0.15804859
439,41.394928,23.162922,-0.15804851,-0.15804851
440,41.394928,23.162918,-0.15804851,-0.15804851
441,41.394924,23.162914,-0.1580485,-0.1580485
442,41.394924,23.162914,-0.15804845,-0.15804845
443,41.394924,23.162912,-0.15804842,-0.15804842
444,41.394924,23.16291,-0.15804839,-0.15804839
445,41.39492,23.162907,-0.1580484,-0.1580484
446,41.39492,23.162905,-0.15804845,-0.15804845
447,41.39492,23.162903,-0.15804845,-0.15804845
448,41.39492,23.162899,-0.15804851,-0.15804851
449,41.39492,23.162899,-0.1580485,-0.1580485
450,41.394917,23.162895,-0.15804845,-0.15804845
451,41.394917,23.162893,-0.15804851,-0.15804851
452,41.394913,23.162891,-0.1580485,-0.1580485
453,41.394913,23.162891,-0.1580485,-0.1580485
454,41.394913,23.162888,-0.15804851,-0.15804851
455,41.394913,23.162886,-0.1580485,-0.1580485
456,41.394913,23.162884,-0.15804848,-0.15804848
457,41.394913,23.16288,-0.15804848,-0.15804848
458,41.394905,23.162882,-0.15804842,-0.15804842
459,41.394905,23.16288,-0.15804845,-0.15804845
460,41.394905,23.162876,-0.15804845,-0.15804845
461,41.394905,23.162876,-0.15804842,-0.15804842
462,41.394905,23.162876,-0.15804845,-0.15804845
463,41.394905,23.162872,-0.15804839,-0.15804839
464,41.394905,23.162872,-0.15804836,-0.15804836
465,41.3949,23.162868,-0.1580484,-0.1580484
466,41.3949,23.162867,-0.1580484,-0.1580484
467,41.3949,23.162867,-0.15804836,-0.15804836
468,41.3949,23.162865,-0.1580484,-0.1580484
469,41.394897,23.162863,-0.15804836,-0.15804836
470,41.394897,23.16286,-0.15804836,-0.15804836
471,41.394897,23.16286,-0.1580483,-0.1580483
472,41.394897,23.16286,-0.15804823,-0.15804823
473,41.394897,23.162857,-0.15804824,-0.15804824
474,41.394897,23.162857,-0.15804823,-0.15804823
475,41.394897,23.162853,-0.15804824,-0.15804824
476,41.394894,23.162853,-0.1580483,-0.1580483
477,41.394894,23.162853,-0.15804823,-0.15804823
478,41.394894,23.162851,-0.15804824,-0.15804824
479,41.39489,23.16285,-0.15804827,-0.15804827
480,41.39489,23.16285,-0.15804824,-0.15804824
481,41.39489,23.162848,-0.1580483,-0.1580483
482,41.39489,23.162846,-0.1580483,-0.1580483
483,41.39489,23.162846,-0.15804824,-0.15804824
484,41.39489,23.162846,-0.15804823,-0.15804823
485,41.39489,23.162844,-0.15804823,-0.15804823
486,41.39489,23.162844,-0.15804818,-0.15804818
487,41.39489,23.162842,-0.15804818,-0.15804818
488,41.394886,23.162842,-0.15804818,-0.15804818
489,41.394886,23.162842,-0.15804818,-0.15804818
490,41.394886,23.162838,-0.15804818,-0.15804818
491,41.394886,23.162838,-0.15804814,-0.15804814
492,41.394886,23.162838,-0.1580481,-0.1580481
493,41.394882,23.162838,-0.15804812,-0.15804812
494,41.394882,23.162836,-0.1580481,-0.1580481
495,41.394882,23.162834,-0.15804806,-0.15804806
496,41.394882,23.162834,-0.15804806,-0.15804806
497,41.394882,23.162834,-0.1580481,-0.1580481
498,41.394882,23.162834,-0.15804812,-0.15804812
499,41.394882,23.16283,-0.15804812,-0.15804812
500,41.394882,23.16283,-0.15804814,-0.15804814
501,41.394882,23.16283,-0.15804815,-0.15804815
502,41.394882,23.16283,-0.15804815,-0.15804815
503,41.394882,23.162828,-0.15804815,-0.15804815
504,41.394882,23.162827,-0.15804815,-0.15804815
505,41.394882,23.162827,-0.15804814,-0.15804814
506,41.394882,23.162827,-0.1580481,-0.1580481
507,41.39488,23.162827,-0.15804812,-0.15804812
508,41.39488,23.162827,-0.15804814,-0.15804814
509,41.39488,23.162825,-0.15804805,-0.15804805
510,41.394882,23.162823,-0.158048,-0.158048
511,41.39488,23.162823,-0.15804812,-0.15804812
512,41.39488,23.162823,-0.15804814,-0.15804814
513,41.39488,23.16282,-0.15804812,-0.15804812
514,41.39488,23.16282,-0.15804821,-0.15804821
515,41.39488,23.16282,-0.15804818,-0.15804818
516,41.39488,23.162819,-0.15804818,-0.15804818
517,41.394875,23.162819,-0.15804821,-0.15804821
518,41.394875,23.162819,-0.15804815,-0.15804815
519,41.394875,23.162819,-0.15804815,-0.15804815
520,41.394875,23.162819,-0.15804815,-0.15804815
521,41.394875,23.162817,-0.15804812,-0.15804812
522,41.394875,23.162817,-0.15804805,-0.15804805
523,41.39488,23.162817,-0.15804805,-0.15804805
524,41.394875,23.162817,-0.15804803,-0.15804803
525,41.394875,23.162815,-0.15804803,-0.15804803
526,41.394875,23.162815,-0.15804803,-0.15804803
527,41.394875,23.162815,-0.15804803,-0.15804803
528,41.394875,23.162815,-0.158048,-0.158048
529,41.394875,23.162815,-0.158048,-0.158048
530,41.394875,23.162815,-0.15804797,-0.15804797
531,41.394875,23.162813,-0.158048,-0.158048
532,41.394875,23.162813,-0.15804803,-0.15804803
533,41.394875,23.162813,-0.15804803,-0.15804803
534,41.394875,23.162811,-0.15804805,-0.15804805
535,41.394875,23.162813,-0.1580481,-0.1580481
536,41.394875,23.162811,-0.1580481,-0.1580481
537,41.394875,23.162811,-0.1580481,-0.1580481
