,child value,parent value,action effect,child action
43,265.97464,218.62021,-0.30637488,-0.08044251
44,267.63797,219.55988,-0.093183555,-0.07524676
45,267.67957,216.88692,-0.1828627,0.018449226
46,268.82596,218.83876,-0.11369411,-0.037084457
47,269.5386,211.33754,0.030151308,0.030151298
48,269.38174,220.06784,-0.2335182,0.020317674
49,270.9372,217.82085,-0.067714654,-0.116807066
50,270.9376,217.2,0.08835205,0.14874607
51,269.81912,218.55644,0.051437337,0.051437337
52,270.68674,217.35878,0.10033431,0.10033431
53,272.06143,217.37383,-0.17492032,-0.04381734
54,271.55173,218.49896,-0.08000832,0.21263868
55,272.21512,217.29079,0.2577232,0.25027213
56,274.04593,217.43068,0.2577232,0.051858585
57,272.98828,213.12889,0.2431273,0.30244255
58,273.60263,216.54655,0.289392,0.349799
59,274.38184,216.89711,0.34041938,0.43976498
60,275.07397,215.48607,0.2953613,0.43899286
61,275.40942,210.5201,0.5163426,0.6487996
62,276.10123,205.62779,0.5256353,0.65442073
63,276.85095,200.39552,0.4925246,0.59759116
64,277.5701,192.64828,0.24378467,0.362231
65,279.1021,199.70647,0.24732429,0.21753848
66,280.0106,199.92592,0.19478564,-0.19038318
67,280.8639,201.35152,0.15805817,-0.17641173
68,282.43045,201.2732,-0.010845125,-0.3225121
69,282.5749,197.08684,-0.36897358,-0.46868876
70,281.5765,195.11348,-0.2201218,-0.4109601
71,280.27863,199.91466,-0.33173963,-0.44034362
72,282.43152,199.18588,-0.3372331,-0.24981852
73,284.04428,197.4834,-0.16613525,-0.018214623
74,286.05716,196.5453,-0.07474679,0.023336569
75,284.6066,195.76277,-0.034451593,-0.30744907
76,285.87027,196.29642,0.094512574,-0.114415206
77,285.95358,197.25145,0.020755181,-0.0338159
78,286.2529,198.66814,0.003295759,0.119047545
79,287.0013,201.73846,-0.039470464,0.10658151
80,286.6254,203.3282,-0.11684356,-0.005360127
81,286.48734,204.50905,-0.13789894,-0.06768312
82,285.9274,204.09454,-0.19291879,-0.20585382
83,285.5088,201.3176,-0.30375442,-0.42303523
84,285.3096,209.05992,0.2567713,0.42032757
85,285.91312,204.75052,-0.3150077,-0.2841442
86,288.16592,212.90828,-0.06679932,0.13438745
87,287.64664,211.61984,-0.1684336,-0.1700751
88,288.09894,205.25594,-0.44817153,-0.37277174
89,286.91562,213.35547,-0.057167094,0.39503324
90,288.5994,200.23059,0.36532316,1.0077764
91,286.59674,205.83766,-0.39365795,-0.18848331
92,285.37173,205.56342,-0.15430665,-0.15430667
93,282.37802,209.02101,0.13069715,0.4110612
94,282.9601,207.56198,-0.061844822,0.22175193
95,283.55872,200.24213,-0.038795393,-0.16888247
96,285.50793,205.83339,-0.24658334,-0.62282735
97,285.68265,205.30577,-0.26927638,-0.53614855
98,286.11926,209.14854,0.33532998,0.33532998
99,283.5659,211.02435,-0.39312586,0.08538467
100,284.38205,206.60231,0.08949741,0.65319484
101,284.21878,204.77519,-0.36623588,-0.36623588
102,284.78348,200.9855,-0.17673713,-0.17673714
103,282.83328,204.92937,-0.34009656,-0.28710213
104,284.25867,199.74315,0.022711927,0.022711923
105,282.15384,204.38783,-0.37718797,-0.3162361
106,283.8019,199.33427,0.26833645,0.33350968
107,282.58447,204.39816,-0.08183489,-0.081834905
108,282.31647,198.0447,-0.40597415,-0.51540214
109,284.05594,196.42589,0.28938472,0.111807466
110,284.9957,206.94647,0.13306294,0.5313577
111,283.0834,202.53786,0.03756209,0.16774024
112,282.32123,200.59639,-0.11897851,-0.08492605
113,283.33096,199.41943,-0.19733594,-0.31503868
114,284.6097,204.37897,0.121903755,0.23408096
115,283.47476,201.23332,0.03813527,0.5551782
116,283.3492,197.88513,-0.55526376,0.09385336
117,284.05295,200.28902,-0.022294104,0.10136115
118,285.08725,203.87082,0.20561326,0.4977946
119,283.6844,204.29906,-0.263902,0.38638577
120,283.3242,205.19215,-0.54703474,0.10761782
121,285.18863,208.71083,-0.11676333,0.071100526
122,286.5934,214.67754,-0.11653379,0.22340004
123,284.6241,212.95872,0.2818187,0.9202235
124,285.80545,205.96553,0.22119898,0.86763906
125,283.63486,206.87633,-0.3965756,-0.19163688
126,284.77008,205.975,-0.23739254,0.10730809
127,284.70444,200.59224,-0.04439473,0.111653246
128,284.5703,198.15459,-0.20326437,0.11267205
129,285.98245,203.73285,0.41969404,0.6360095
130,286.06512,206.0923,0.18247062,0.35861635
131,285.49277,206.27199,0.24596006,0.3910862
132,285.9504,207.40302,0.16203772,0.29358387
133,286.54178,206.52534,0.32406214,0.42938343
134,286.72095,205.11365,-0.08512473,0.15116823
135,285.7736,203.189,-0.19781388,0.15232615
136,285.88327,202.64497,-0.17691535,0.1597294
137,285.93784,203.10756,-0.10140553,0.10057512
138,286.37726,202.99971,-0.18522458,0.059362326
139,285.9389,202.43445,-0.30120158,0.007072924
140,287.3776,197.12093,0.24778295,0.45136344
141,285.57126,209.30118,0.026996413,0.29856995
142,286.97177,196.535,-0.074387096,0.23300444
143,285.09207,213.63976,-0.15274018,0.024935901
144,285.33752,208.0305,0.08068337,0.20718978
145,285.30142,206.13858,0.030878028,-0.043211263
146,289.5738,187.21724,-0.003790987,0.34429893
147,286.49295,183.23836,-0.24019884,0.07875832
148,287.8095,184.63966,-0.09166064,0.012187004
149,286.87955,179.82518,-0.03063192,-0.18753679
150,287.50858,186.37234,0.17143281,-0.048858125
151,287.10745,189.34984,0.1773654,0.15631998
152,285.25348,195.08882,0.23465832,0.22141378
153,285.12738,196.83342,0.21684305,0.112829365
154,284.6367,197.5001,0.40449178,0.4985349
155,284.00766,196.14748,0.24058394,0.065647684
156,284.33206,196.0159,0.088431604,0.042372387
157,284.459,197.81438,0.09425757,0.059262592
158,284.3142,195.94638,0.18136626,0.006684303
159,285.08475,198.73634,-0.08314803,-0.25486383
160,285.37762,200.52812,-0.036779124,-0.17137556
161,286.1221,201.67564,0.038737077,-0.009784262
162,287.2396,209.11604,0.038737077,0.21544284
163,288.02838,213.53355,0.067615926,0.33048835
164,287.44174,206.78564,0.067615926,0.26840243
165,288.13785,209.20601,0.11030189,0.13723435
166,286.96533,217.05179,0.331655,0.760145
167,287.1929,215.83842,0.43979597,0.24995907
168,286.77127,218.45769,-0.053044975,0.2508308
169,286.65176,218.47919,0.25613567,0.32765517
170,284.59094,220.26051,0.163934,0.4010512
171,284.39716,220.15999,-0.0724324,0.12205776
172,287.13797,218.2766,0.18484719,0.18484719
173,285.59818,219.453,0.22914493,0.37256047
174,284.4103,219.04243,-0.11032685,0.20965505
175,287.134,218.8117,0.07753871,0.07753871
176,285.13766,216.8125,0.30632177,0.30632177
177,286.37766,217.44377,0.315423,0.315423
178,285.8511,216.44466,0.062204916,0.2028178
179,286.75906,214.51585,0.18081117,0.18081117
180,285.9965,212.05128,0.25699344,0.25699347
181,286.07098,212.5326,0.1241255,0.12412551
182,285.0386,212.4408,-0.06185432,0.14131807
183,285.0294,214.44974,-0.02680085,0.049111623
184,286.81033,211.62802,-0.2955249,-0.49095225
185,286.41922,215.02487,0.48517212,-0.019860625
186,287.8573,213.40796,0.5016107,0.5694108
187,286.80023,206.70186,0.5126634,0.5628097
188,286.0107,211.45332,0.11483499,0.13709609
189,285.9554,212.91609,0.11902722,0.26954305
190,285.94647,212.35323,0.07586817,0.16938289
191,286.45663,206.27567,0.21923475,0.17882131
192,288.98953,208.26244,0.26612344,0.4768109
193,287.98914,212.26646,0.15263079,0.45478976
194,288.14664,211.5764,0.39589977,0.7763662
195,286.97635,207.30736,0.12691195,0.3025427
196,286.36172,209.73743,0.0242666,0.30737373
197,287.0793,210.62816,0.13151038,0.26259294
198,288.37637,213.2005,0.09475047,0.14640532
199,287.12766,212.07332,0.104618184,0.3834579
200,286.0516,213.76698,0.0711594,0.4484204
201,287.51892,216.0717,0.176513,0.27701023
202,287.43872,216.70262,0.1812924,0.4764506
203,287.6381,217.26114,0.21835802,0.7705398
204,287.12607,214.87221,0.11958959,0.79243284
205,286.1202,210.8166,-0.024188181,0.15258902
206,286.69513,212.27931,-0.17861706,-0.17807716
207,287.06824,209.2658,-0.07688003,0.1167359
208,286.40564,208.85332,-0.079740725,0.0676843
209,286.81168,208.50673,-0.122133344,0.019495213
210,286.78958,209.46382,-0.239038,-0.048699807
211,287.5721,208.80865,0.0995414,0.39404258
212,287.37827,206.96935,0.17771287,0.4850357
213,286.28638,204.6995,-0.27545255,0.09800302
214,286.52188,204.77776,-0.3306785,0.11189908
215,286.50867,203.04642,-0.35995564,0.10873905
216,286.50208,200.55476,-0.4022247,0.06259784
217,286.49814,198.81868,-0.3914996,0.07440994
218,286.0162,202.37608,-0.82413465,-0.23100428
219,286.82974,195.33672,0.2831007,0.3870138
220,286.64816,196.64528,0.2195292,0.29007617
221,285.82394,196.43613,0.23405689,0.29374385
222,285.3835,202.73859,0.27607253,0.33252093
223,285.59348,195.50623,0.15197653,0.19922312
224,285.9543,200.37953,0.36089003,0.38665965
225,286.17026,191.73225,0.08433608,0.084336065
226,285.89603,202.89497,0.25652978,0.25652978
227,285.97897,202.32387,0.18184082,0.18184082
228,286.4957,183.52173,-0.29712602,-0.042945743
229,287.41757,182.7913,0.23147903,0.3160332
230,286.6514,180.27571,0.26790622,0.2693387
231,287.22495,181.15874,0.0781019,0.07703289
232,287.84158,183.32169,0.23189779,-0.009833972
233,287.87564,187.93842,0.12839977,0.25487432
234,286.84802,194.58185,0.18948762,0.3027916
235,286.23135,195.99426,0.32037434,0.41004476
236,287.40945,194.4923,0.29149753,0.33333877
237,286.4457,192.88976,0.15787157,0.16589968
238,285.6217,196.35727,0.3801298,0.44938958
239,284.7103,193.80305,0.030351758,0.014904578
240,285.0253,196.05481,0.06546646,0.01087149
241,284.87378,195.6274,0.007226199,-0.06368653
242,285.3389,199.39046,-0.036568183,-0.16894925
243,285.3928,198.24245,-0.058754403,-0.14805233
244,286.21194,201.97047,0.06363964,0.12969239
245,286.8782,210.71574,0.063205086,0.31996056
246,287.1519,211.07948,0.063205086,0.3862381
247,287.4033,203.89037,0.040910363,0.13710445
248,288.08237,213.18901,-0.007683814,0.19390704
249,285.97812,211.1885,0.6144852,0.8221111
250,289.3779,219.10776,0.3357245,-0.023759445
251,287.2521,220.26765,0.082476914,0.082476914
252,285.76346,221.87488,0.2280429,0.31147784
253,285.31244,221.58934,-0.123107314,0.10293404
254,287.62024,219.73271,0.07556703,0.07556703
255,285.7833,220.73164,-0.14382158,0.1355145
256,286.47125,220.71382,-0.15772279,0.021023551
257,287.53723,220.50801,0.16829294,0.16829294
258,286.99338,220.70064,0.5074888,0.5074888
259,286.26413,219.48402,0.18481173,0.22430114
260,286.55692,218.61124,0.08439902,0.08439902
261,286.83066,217.0168,0.24336703,0.24336703
262,285.79105,214.06013,0.02268239,0.02268239
263,286.53214,215.41061,-0.001626611,-0.001626611
264,285.67142,216.11113,-0.1958815,-0.15105623
265,287.02515,216.21468,0.16093844,-0.1332814
266,288.751,217.0804,0.04882429,0.20950456
267,287.86636,212.05377,0.35667214,0.6441904
268,287.2949,214.89507,-0.033759493,-0.033759516
269,286.78506,215.7545,-0.0476564,-0.0476564
270,286.4918,215.93346,0.042955976,0.0576093
271,286.60013,214.05003,0.12180021,0.09487426
272,288.06052,212.77927,0.13588698,0.30170044
273,288.0226,215.95235,0.12807272,0.036792953
274,288.02213,214.12196,0.30724353,0.6745496
275,287.12564,209.49617,0.38200387,0.8970488
276,286.17447,209.25969,0.06628245,0.5830655
277,287.13153,210.92421,-0.052742433,0.10098117
278,288.44855,213.6232,0.07640395,0.18657415
279,287.77585,213.35428,0.020573834,0.06801379
280,287.63934,213.95493,0.020182595,0.2386865
281,287.747,215.28452,0.046077162,0.24536856
282,287.7707,216.60255,0.097086065,0.28175798
283,287.4114,217.38803,0.13895853,0.40838954
284,287.90677,217.43356,0.22630952,0.52486175
285,287.42093,217.4731,0.19028623,0.6915707
286,287.55502,219.17174,0.32816845,0.80406123
287,288.13638,212.5258,0.25240454,0.5158357
288,287.6039,214.05373,-0.34297124,-0.25341508
289,287.63297,209.93002,-0.14131637,0.07855397
290,287.5852,212.86472,-0.01997599,0.1729511
291,287.358,212.34656,-0.25953346,-0.06629786
292,287.66583,211.71855,-0.20078583,0.048500817
293,286.90897,210.92665,-0.49794927,-0.25147226
294,287.21622,210.09596,-0.41408,-0.03218925
295,287.14536,208.48494,-0.35970148,0.03171584
296,287.18985,207.15039,-0.3412602,0.056435827
297,287.5007,205.58757,-0.37198663,0.08232694
298,287.55447,202.83154,-0.3495563,0.13058518
299,287.47794,201.42896,-0.41176128,0.08450141
300,287.39676,200.81595,-0.35054517,0.13084368
301,288.39133,202.32802,-0.1448368,0.10965832
302,287.87003,201.55147,0.022999803,0.33980632
303,288.17355,201.31413,0.1230984,0.16995592
304,288.4933,198.17589,0.22750998,0.40003872
305,289.32956,193.41585,0.10686344,0.3240058
306,288.00443,202.873,0.18050279,0.25934717
307,287.38525,210.86136,0.24761522,0.33194086
308,287.00854,205.73335,0.11036519,0.11036519
309,286.81912,197.46887,0.07282921,0.072829224
310,289.41718,180.7741,-0.22936994,0.041109998
311,287.40274,178.96431,-0.14462027,0.066883564
312,287.78238,180.65407,-0.112773985,-0.006135503
313,287.99258,178.45078,-0.007833302,-0.017657757
314,288.57718,174.11664,0.28147665,-0.06777469
315,288.49826,182.63036,0.08477525,-0.038061302
316,288.20706,185.90112,0.1377315,0.085845195
317,287.90842,190.67245,0.31036034,0.2994467
318,287.26773,189.16216,0.3783132,0.3841597
319,285.06592,182.25334,0.13733043,0.13565119
320,285.60916,189.74838,0.41455927,0.4239128
321,282.90314,184.17299,-0.020474574,-0.030733466
322,284.10696,189.46596,0.3307427,0.33596778
323,283.12985,189.6464,-0.0805516,-0.2552727
324,284.55667,188.30711,-0.05789302,-0.28543118
325,284.02057,188.19469,-0.003227264,-0.19180743
326,285.8173,195.00188,0.104136355,0.05981906
327,286.14523,202.67644,0.06797383,0.28204015
328,286.5905,203.9459,0.06797383,0.33460772
329,288.04105,196.27438,-0.055544138,0.20783825
330,286.55652,204.40765,0.06477797,0.67744344
331,284.50323,185.32448,0.66283745,1.1629411
332,287.77182,210.26564,0.13073862,0.2577509
333,285.59793,214.40118,0.26202932,0.4581779
334,283.84286,214.30661,0.14198546,0.3740512
335,284.36856,213.23773,-0.35425135,-0.018143617
336,285.184,212.61972,0.21291305,0.21291304
337,284.93414,212.82553,0.1002597,0.37689772
338,284.74893,211.4814,0.29224142,0.42186967
339,284.2126,209.71355,0.3818728,0.47890663
340,284.8716,208.65958,-0.04477803,0.019237598
341,286.29,208.16592,0.23589818,0.17930436
342,286.14072,205.07243,0.31944218,0.35994968
343,285.78445,198.06535,0.08608923,0.23469837
344,285.12048,204.98506,-0.20088786,0.061192572
345,285.76822,207.30495,0.09869953,0.1988169
346,284.62085,206.62733,0.008065343,0.170049
347,285.68704,207.13391,0.17769478,0.17799008
348,285.75,203.58357,0.07328228,0.18578303
349,282.79257,200.56125,0.24330746,0.24330746
350,286.4846,201.3781,0.21065801,0.25145012
351,285.94705,205.157,0.12043961,0.13934101
352,285.21817,197.2842,-0.075972535,-0.073720515
353,286.15707,194.16045,0.035968184,-0.046221852
354,287.4823,197.89604,0.3946929,0.5044708
355,287.32578,197.22975,0.28090405,0.4878521
356,286.31464,196.0787,0.042504948,0.13841963
357,287.0747,193.62639,0.19631182,0.513806
358,286.1409,193.7326,0.07689806,0.40674308
359,285.65826,195.12576,-0.25487503,-0.17018081
360,285.50797,194.45541,0.10292333,0.11722821
361,285.56863,194.17609,0.046858307,0.19764829
362,285.40936,197.07706,0.0954653,0.3417404
363,285.7786,198.73901,0.106389694,0.19726972
364,286.7219,199.19139,0.035426978,0.22343987
365,285.30048,198.10968,0.3010864,0.67981416
366,285.05338,200.54851,0.1583616,0.7406003
367,285.70377,204.14583,0.21706916,0.6919852
368,284.99664,202.31088,0.6164091,0.710175
369,283.3196,202.0175,-0.46168342,-0.3708878
370,284.21036,199.12444,-0.3124829,0.013792713
371,284.5043,195.07277,-0.020510038,0.050087493
372,284.48257,193.96516,-0.2899124,0.04467824
373,284.42422,194.29596,0.21060337,0.5921557
374,284.01584,189.73793,0.34595442,0.7194891
375,283.56192,193.24413,-0.16063857,0.12739052
376,283.10147,196.24593,-0.5720716,-0.0637064
377,283.56815,191.7174,0.20566933,0.30403158
378,283.2656,190.17334,0.32569706,0.47712347
379,282.38284,192.14188,-0.28615746,0.09373843
380,281.96072,191.54723,-0.3877159,0.096795656
381,282.23538,188.6133,-0.26122147,0.051560044
382,282.74008,189.67163,-0.37864205,0.028189143
383,281.74313,186.78831,0.12683098,0.22345221
384,281.40598,184.71768,0.10802493,0.19910836
385,281.08087,184.45221,0.097719856,0.241138
386,281.05594,186.7953,0.23078893,0.3754394
387,280.4146,188.94096,0.31793272,0.46612218
388,280.01877,190.98367,0.37338504,0.5444198
389,279.67578,184.96138,0.12392845,0.22389793
390,279.38248,192.72733,0.2975972,0.3758355
391,279.2971,185.76968,0.138831,0.138831
392,279.64578,184.18253,0.2071663,0.2071663
393,278.98276,182.45395,0.25619912,0.27193683
394,278.54114,182.19572,0.28035778,0.3174473
395,278.09964,179.8744,0.22720031,0.2629965
396,280.47122,177.35237,0.017727366,0.29152784
397,281.6945,189.03099,0.014378011,-0.16986616
398,281.69226,189.86128,0.1617434,-0.10895876
399,282.27853,188.16528,0.22877936,-0.10451245
400,280.95535,189.17104,0.076881446,-0.23677792
401,279.9314,190.02231,0.38787317,0.085594356
402,280.06393,192.14842,0.31084907,0.17960902
403,280.75458,194.23213,0.34431258,0.31463748
404,281.42252,195.8161,0.26523906,0.13332886
405,281.90988,199.3337,0.26894528,0.22978346
406,281.8398,199.34196,0.32230905,0.268265
407,281.18417,198.77162,0.19200186,0.21993297
408,281.77164,201.88794,0.107316755,0.19383924
409,282.43085,202.55504,-0.10839512,-0.06687351
410,282.65543,207.14304,-0.12293588,-0.14697866
411,283.48276,207.49855,-0.08737457,-0.13227881
412,285.03058,207.11205,0.04061268,0.16531958
413,285.4711,210.22386,0.06341076,0.34050915
414,285.6824,213.20956,-0.08431681,0.2147348
415,286.2903,208.85017,-0.1335755,-0.07048609
416,286.81656,204.0581,-0.27736816,-0.25919655
417,285.4191,213.42564,0.41796765,0.8044477
418,285.11227,206.8387,0.6303659,1.2343587
419,288.3613,218.36617,-0.79363614,-0.33398226
420,288.95987,216.40474,-0.107067525,-0.10706753
421,286.01553,216.7263,0.30822644,0.6581095
422,285.67148,215.11787,0.2617812,1.0901381
423,284.42026,207.94734,0.030866643,0.068585336
424,285.2636,215.77734,0.034833353,-0.3413442
425,287.4768,217.14558,-0.2731922,-0.2731922
426,285.84885,218.4022,0.3294579,0.3294579
427,284.89053,217.53061,-0.3609871,0.007260641
428,286.9433,216.19661,0.10977903,0.4229137
429,285.41,213.7506,0.055369336,0.14250875
430,285.4852,208.24057,0.08240012,0.082400136
431,284.5388,203.16183,-0.05429844,-0.33267057
432,287.04285,207.58194,-0.16915381,-0.16915381
433,285.40305,215.67374,-0.17624575,0.034175474
434,284.7004,208.22093,-0.33957696,-0.4202741
435,287.4653,212.5056,0.2795943,-0.2647644
436,288.0679,216.11086,0.52046937,0.7250292
437,286.4285,214.65123,0.17177556,0.3801919
438,285.5363,214.34743,0.034756113,0.15361722
439,285.72635,213.51738,0.10047106,-0.009259582
440,287.99472,214.23987,0.30800045,0.41602114
441,286.80557,211.415,0.23534967,0.23534967
442,285.84366,212.29231,0.11762742,0.20215218
443,286.53207,213.26103,0.075054325,0.05172966
444,287.94177,214.72331,0.15792759,0.20370983
445,287.92175,214.85706,0.36768916,0.5089953
446,287.12625,213.92964,-0.10686937,0.51342267
447,287.63797,216.15662,-0.006995678,0.29306665
448,288.5536,215.47862,-0.049189493,0.42558476
449,288.37503,214.02457,0.064307846,0.5045845
450,287.71365,215.947,0.21356495,0.681041
451,287.2184,217.39748,-0.105855085,0.46032277
452,288.12485,217.08163,0.4414607,0.93665534
453,288.58978,216.87187,0.08982414,0.38077486
454,289.02756,216.2581,-0.42395866,-0.3499554
455,289.18906,210.55167,0.055484712,0.28998077
456,288.9527,214.08362,-0.10723015,0.042707693
457,289.42258,214.41878,0.016481057,0.16457807
458,289.73648,215.80957,-0.032373354,0.12969641
459,290.019,215.27634,-0.013813764,0.08977123
460,290.13544,214.8737,0.016923843,0.104723714
461,290.00076,214.76419,-0.12612543,0.011123493
462,290.21286,214.26877,-0.21815507,-0.002904306
463,290.1805,213.34596,-0.24609475,-0.09817258
464,290.3795,213.25859,0.07794688,0.24026076
465,290.79892,212.3115,-0.14347742,0.00850594
466,291.38364,209.87451,0.22084093,0.325927
467,290.49588,209.92291,0.2219758,0.32908776
468,291.24402,208.84286,-0.006268024,0.22876966
469,289.514,219.99644,0.029262602,0.1703698
470,292.26303,208.02834,-0.04162705,0.11909982
471,290.26938,195.9392,-0.12009684,-0.12009684
472,290.2972,177.10414,-0.1238142,-0.04607952
473,289.4721,179.08118,-0.021809312,0.059856933
474,288.6143,176.55272,-0.26769695,-0.08518251
475,289.11322,178.07095,0.06099729,0.05366528
476,288.99423,181.82433,0.30573204,0.105907716
477,287.84695,183.62398,0.1417135,0.19465053
478,287.99146,188.2094,0.10386888,0.089294516
479,287.178,192.02362,0.19781567,0.18421026
480,287.2543,190.90492,0.29736233,0.33830857
481,287.07816,186.95663,0.087234974,0.10353585
482,287.17404,190.12354,0.29726267,0.3193299
483,285.2886,188.33003,-0.06341082,-0.0778509
484,285.5928,189.79367,0.055627823,-0.033274133
485,285.5391,188.94576,0.021261057,-0.11404765
486,285.81683,191.53157,0.059591282,-0.08658135
487,286.4634,190.74522,0.017864287,-0.07474705
488,288.3727,196.5077,0.06868038,0.19496508
489,289.09653,202.60063,0.052838385,0.27910987
490,289.26187,199.45686,0.052838385,0.2541916
491,289.77725,191.77628,-0.00877744,0.13354246
492,288.9777,209.95396,0.035062056,0.28610718
493,286.77554,205.15189,0.58525866,0.82483107
494,289.83176,220.80626,-0.081408046,0.027989307
495,288.26126,223.48494,0.102234624,0.20728797
496,287.56036,223.6419,-0.46530393,0.012882669
497,289.16324,221.80168,0.35178328,0.35178328
498,287.95798,222.46913,0.5010866,0.56279606
499,287.67233,222.24321,0.2070597,0.48840913
500,287.4656,221.29956,0.084662475,0.4024795
501,288.16367,220.14372,0.5134046,0.5134046
502,288.02884,219.73975,0.44243208,0.47572073
503,288.26358,219.46349,0.2908342,0.29083422
504,288.34366,218.36322,0.22691084,0.27453566
505,288.8128,217.41689,0.27494633,0.27494633
506,287.66843,215.82533,0.15479533,0.28648987
507,288.97342,215.11302,0.22716165,0.22716165
508,287.77118,214.03564,0.040632565,0.040632557
509,287.74078,214.24991,-0.07703038,-0.008209884
510,288.15945,211.52403,-0.34895062,-0.34895062
511,290.12753,213.74898,0.13379212,-0.092199646
512,289.08383,215.3333,0.4589621,0.48618546
513,289.6029,213.69339,-0.1972086,0.14490803
514,289.4671,213.5112,0.15074624,0.28395367
515,288.12732,209.33214,0.2857584,0.2857584
516,287.88858,210.08186,0.4973277,0.8500623
517,287.5771,207.44473,0.08542111,0.545533
518,288.60614,207.1945,-0.3176077,0.11981529
519,288.1334,206.26767,0.010024726,0.14658087
520,289.04694,207.51427,0.007419288,0.09030742
521,288.71637,206.86462,0.13821997,0.38734353
522,287.94528,203.75473,0.030633291,0.2738446
523,287.91766,205.09322,-0.0706292,0.095603906
524,288.2742,206.0256,0.009374648,0.22147383
525,288.60715,206.48201,0.11684996,0.31965357
526,288.20804,207.74977,0.2454588,0.36716035
527,288.19217,208.94128,0.2328412,0.4069548
528,287.68887,211.09314,0.1700563,0.53803414
529,287.39642,214.61398,0.23352993,0.51165223
530,287.20486,211.19583,-0.09180421,0.19203943
531,287.10446,205.76642,-0.55491036,0.1434037
532,286.77042,207.5555,-0.20008202,0.15335096
533,286.28906,213.20587,-0.28157178,-0.17975192
534,286.43503,212.42543,-0.32309192,-0.14011537
535,286.61893,209.479,-0.26079777,-0.025938055
536,286.62985,207.79797,-0.098646425,0.042912196
537,286.1589,207.31062,-0.38658345,-0.100093074
538,286.03275,207.32622,-0.4784173,0.027931651
539,286.59915,203.89815,-0.3547009,0.09778515
540,286.7465,202.08937,-0.16276038,0.20169573
541,286.03232,204.92549,-0.49467734,-0.006896337
542,286.3624,202.25888,-0.42071676,0.103097826
543,286.42062,200.51941,-0.30659324,0.13574731
544,286.3644,198.31522,-0.27841547,0.18232095
545,286.16837,196.34807,-0.38220754,0.107645504
546,286.11478,195.46877,-0.29787466,0.15543069
547,285.33917,196.99132,-0.28953692,0.07568246
548,286.423,194.47137,-0.009119312,0.307135
549,286.09164,195.26228,-0.001199047,0.064328216
550,286.35422,191.74959,0.20394929,0.3898933
551,286.8352,193.96251,0.19582625,0.41944823
552,286.16675,195.72517,0.13824327,0.25321084
553,285.56125,202.79582,0.21222444,0.31516317
554,285.12198,199.92506,0.2169864,0.2169864
555,285.33417,196.37538,0.101326786,0.101326786
556,286.1698,193.75847,0.047437448,0.047437448
557,285.3538,192.20988,0.11645937,0.11645938
558,285.98248,184.71239,-0.118435025,0.4036058
559,285.79013,180.68266,-0.07722306,0.016035477
560,286.86365,181.98274,0.15679453,0.103383146
561,287.7809,183.03558,0.2588676,0.001121362
562,286.64453,187.6745,0.26949978,0.07440928
563,286.37726,190.85133,0.29410315,0.2049725
564,286.88144,191.48518,0.23315175,0.23293786
565,286.91953,196.46066,0.4473373,0.4803511
566,285.8062,190.8207,0.27717683,0.27620542
567,284.66302,192.57707,0.22785594,0.23255904
568,284.5892,195.3323,0.4242157,0.4315946
569,283.64413,192.80864,0.017427603,0.06127997
